id,name,img_cnt,address,tel,tag,desc,time,menu,lat,lng,category
OD0LLaLp77pA,더티로우 커피,8,서울 동대문구 신설동 109-8,,차모임,"예쁜, 야외좌석, 무료주차",월-금:오전 10시 - 오후 11시|토/일:오전 10시 - 오후 9시,"로우라이더 에이드:6,000원|더티블라썸 에이드:6,000원|르뱅쿠키:3,800원|디카페인 변경:500원|더티로우 시그니처:6,500원|아메리카노:4,500원|카페라떼:5,000원|바닐라라떼:5,500원|딥초코:5,000원|밀크티:5,000원|아인슈페너:6,000원|더티로우 모카:6,000원",37.57174684,127.0247665,카페
pyRLMmScxoQ5,황학동에서,8,서울특별시 중구 황학동 1779,070-8865-8297,혼카페,"지역주민이찾는, 테이크아웃, 주차, 배달",매일:오전 9시 - 자정 12시,"아메리카노:3,000원",37.57018881,127.0197011,카페
E8iGnAqGpca2,향촌식당,4,서울특별시 중구 산림동 174,02-2285-1515,어르신,"노포, 점심식사, 저녁식사, 반려동물동반","월-금,토:오전 9시 - 오후 10시|일요일:오후 2시 - 오후 9시","차돌된장:7,000원|해물순두부:7,000원|김치찌게:7,000원|삼겹살:15,000원|쭈꾸미볶음:20,000원|김치제육:15,000원",37.56761371,126.9957601,식당
GzLnwAegpoaT,무모한초밥 왕십리점,5,서울시 성동구 상왕십리동 811 221동 1층 1117호,02-2281-3001,,"가성비좋은, 테이크아웃, 반려동물동반, 주차, 배달",,"메가세트:19,900원|알뜰연어초밥:10,900원|알뜰광어초밥:11,900원|알뜰광연초밥:11,500원|알뜰특초밥:9,900원",37.56933691,127.0253741,식당
Z9eIZbAJVzbE,컨테이너피플 을지로점,0,서울특별시 중구 산림동 207-2,02-6951-1090,데이트코스,"힙한분위기, 테이크아웃, 야외자리, 반려동물동반, 배달",매일:오전 11시 - 오후 9시,"컨테이너 떡볶이:10,000원|짜장 떡볶이:11,000원|로제&치즈 떡볶이:11,500원|수제불고기버거튀김:7,000원|수제새우버거튀김:7,500원|수제핫불돈까스버거튀김:7,500원|수제치즈퐁듀버거튀김:8,500원|파스타샐러드:8,000원|버터갈릭감자튀김:5,000원",37.56752351,126.9954274,식당
4G0ifCPwsGRV,비일비재,0,서울특별시 종로구 관철동 11-18,,소개팅,"분위기좋은, 반려동물동반, 배달",,"비일플래터:25,000원|비재플래터:25,000원|트러플 매콤크림파스타:18,000원|라구파스타:18,000원|부채살 큐브스테이크:22,000원|감바스:18,000원|브리치즈 구이:18,000원|토마토 카프레제:13,000원|꿀토마토 (Vegan):8,000원|새우 오일 파스타:17,000원|미니과일 플래터:12,000원|모둠 치즈 하몽 샐러드:15,000원|곶감 말이:12,000원|나쵸:6,000원",37.56878049,126.9862463,식당
blej2tmvrjk0,스몰굿커피 을지로점,0,서울특별시 중구 다동 115,02-2039-1440,,"다양한메뉴, 테이크아웃, 반려동물동반, 배달","월,토/일:오전 11시 - 오후 7시|화,수,목,금:오전 7시 - 오후 7시","아메리카노 (ICE / HOT):2,000원|카페라떼 (ICE / HOT):3,000원|스몰굿커피 (ICE / HOT):3,500원|너티밀키 (ICE):3,500원|더블랙 (ICE):4,000원|굿커피 (ICE / HOT):4,000원|솔티드카라멜오레 (ICE):4,000원|돌체라떼 (ICE):3,500원|비엔나커피 (ICE / HOT):3,500원|카페모카 (ICE / HOT):3,500원|말차콜드브루 (ICE):4,400원|애플유자에이드 (ICE):4,500원|애플유자티 (ICE):3,500원|레몬에이드 (ICE):4,500원|스몰굿딸기 (ICE):3,900원|레드코코 (ICE):3,900원|세레니티 티 (ICE / HOT):3,500원|캐리비안 칵테일 티 (ICE/HOT):3,500원|다크초콜릿밀크 (ICE/ HOT):3,500원|딸기밀크티 (ICE):3,900원|로얄밀크티 (ICE/HOT):3,900원|말차라떼 (ICE/HOT):3,900원|유자레몬티 (ICE/HOT):3,400원|돌체콜드브루:4,000원|콜드브루:3,500원|플랫화이트:3,000원|더블바닐라:3,900원|더블헤이즐넛:3,900원",37.56694936,126.9819634,카페
JsCdBy5s5u0A,플래시커피 시청 센터플레이스점,4,서울특별시 중구 다동 155,02-6031-8940,,"테이크아웃, 배달","월,금,토:오전 10시 - 오후 6시|화-목:오전 7시 - 오후 8시","팜슈가 아인슈페너:4,800원|레몬 샤케라토:5,100원|핑크 크런치 라떼:5,600원|아보 크림 라떼:5,800원|마카다미아 라떼:5,800원|팜슈가 라떼:5,800원",37.56713984,126.9803387,카페
p0uGHzGbex3l,사이공본가 동대문역사점,4,서울특별시 중구 을지로6가 18-84 미진빌딩 2층,02-2268-0420,혼밥,"가성비좋은, 점심식사, 셀프바, 칸막이, 배달",매일:오전 9시 30분 - 오전 3시,"소고기 쌀국수:6,000원|냉쌀국수:8,000원|팟타이볶음밥:8,500원|숯불볶음밥 + 계란:8,500원|왕갈비 쌀국수:8,500원|소곱창 쌀국수:9,900원|해산물 쌀국수:8,500원|분짜:10,000원|딤섬:5,000원|짜조:5,000원|새우볼:5,000원|사이공봉:5,500원|계란후라이:700원|고수 야채추가:1,000원|음료수:2,000원",37.56740425,127.0074546,식당
dnjqurvBuVUP,히피히피,4,서울특별시 중구 황학동 67,,혼술,"음악감상, 반려동물동반","화-목,일:오후 7시 - 오후 11시|금,토:오후 7시 - 자정 12시|휴무일:매주 월요일","병맥주:12,000원|위스키잔술:12,000원",37.56999709,127.019039,식당
IxuTcwQBjl0C,각 서울,0,서울특별시 종로구 관철동 10-1,02-723-1006,소개팅,"분위기좋은, 바자리",매일:오후 7시 - 오전 2시,,37.56875737,126.9873794,식당
JifbWUHDoqDb,에레스뚜,0,서울특별시 종로구 서린동 88,,,"반려동물동반, 제로페이, 주차","월,화,수,금:오전 10시 - 오후 7시|목요일:오전 10시 - 오후 11시|휴무일:매주 토/일","아메리카노:3,900원|카페라떼:4,300원|오븐치즈피자:12,000원|생마쥬스:6,000원|생과일주스:5,300원|홍차라떼:4,500원|녹차라떼:4,500원|보이차:4,000원|캐모마일:3,500원|볶은메밀차:4,000원|먹태:15,000원|병맥주:7,000원|카푸치노:4,300원",37.56939773,126.9813683,카페
9kUlXs51giYM,카페선셋,0,서울특별시 중구 산림동 207-1,,,"분위기있는, 반려동물동반",월-금:오전 11시 - 오후 8시|토요일:정오 12시 - 오후 8시 30분|휴무일:매주 일요일,,37.56804887,126.9953685,카페
w57JyYpsVllj,멜로디후르츠 무교동점,0,서울특별시 중구 다동 88 동아빌딩 지하1층,02-756-4693,,"반려동물동반, 주차",월-금:오후 6시 - 오전 1시|휴무일:매주 토/일,"소,중형룸(1시간):30,000원|대형룸(1시간):40,000원",37.56776626,126.9823113,식당
Lle7UYRKTfM1,카페트,0,서울특별시 성동구 상왕십리동 811,,,"반려동물동반, 주차",월-금:오전 8시 30분 - 오후 10시|토요일:오전 10시 - 오후 10시|일요일:오전 10시 - 오후 6시,"아메리카노:2,800원|1리터 아메리카노:5,700원|카페트 라떼:4,300원|바닐라 라떼:4,500원|화이트 초콜릿모카:4,500원|카라멜 마키아또:4,500원|아인슈페너:4,500원|쑥라떼:4,500원|리얼초코라떼:4,500원|자몽에이드:4,700원|블루레몬에이드:4,700원|패션후르츠에이드:4,700원|요거트스무디:4,900원|딸기 요거트스무디:5,300원|망고 요거트스무디:5,300원|블루베리 요거트스무디:5,300원|시그니처 티:3,700원|카모마일 티:3,500원|히비스커스 티:3,500원|수제 레몬티:3,500원|수제 자몽티:3,500원|복숭아 아이스티:2,500원|바나나 플람베 케이크:4,800원|찐한치즈 케이크:4,500원|블랙 포레스트 케이크:4,800원|티라미수:3,800원|미니 치즈케이크:3,800원|초코무스:3,800원|아포가토:4,300원|수박주스:5,300원|카페트 빙수:11,000원|카페트 츄로스:1,500원|애플 스파클링:2,500원|유기농 우하린주스:2,000원|마카롱:1,800원|토마토 쥬스:5,300원|키위 쥬스:5,300원|카푸치노:4,300원|카페모카:4,500원|돌체라떼:4,500원",37.56933691,127.0253741,카페
3V8fWu8hpvxO,청계투고,0,서울특별시 성동구 마장동 460-3,,,"예쁜, 테이크아웃, 반려동물동반","화,수,목,금:오전 7시 40분 - 오후 5시 30분|토요일:오전 9시 - 오후 2시|휴무일:매주 일요일","아메리카노:2,000원|카페라떼:3,000원|바닐라 라떼:3,500원|헤이즐넛 라떼:3,500원|카라멜 라떼:3,500원|청계 아이스티:4,000원|복숭아 아이스티:3,000원|에이드 (레몬/패션후루츠):4,000원|스무디 (딸기/망고):4,500원|잉글리쉬 브랙퍼스트:3,500원|프렌치 얼그레이:3,500원|카모마일:3,500원",37.57107501,127.0355433,카페
pqyrXtIlP0kH,예박,0,서울특별시 중구 다동 51-21,02-771-5959,혼밥,"깔끔한, 반려동물동반, 배달","월-금,토:오전 10시 - 오후 11시|휴무일:매주 일요일","곱창국밥:9,000원|떡만두국:8,000원|설렁탕:9,000원|찐만두:6,000원|판모밀,냉모밀:8,000원|모밀정식:11,000원|곱창전골(소):30,000원|곱창전골(대):45,000원|오징어순대:21,000원|왕새우튀김:16,000원|계란말이:13,000원|골뱅이:20,000원|노가리:15,000원|먹태:15,000원|파전:13,000원",37.56781922,126.9805118,식당
NDP8Ns0NnAtg,퍼블릭가든,0,서울특별시 종로구 예지동 269-25,,,"데이트하기좋은, 반려동물동반","화,수,목,금:오전 11시 - 오후 10시|토요일:오전 11시 30분 - 오후 10시",,37.5696594,126.9996944,카페
uesIew29dzj8,악어지로,0,서울특별시 중구 산림동 207-2 3층 가나열 369호,,,반려동물동반,,"로즈마리 스타트:5,500원|여수밤바다:6,000원|에스프레소:4,000원|아메리카노:4,000원|악어라떼:5,000원|바닐라라떼:5,000원|악어브루:5,500원",37.56752351,126.9954274,카페
LoZ6RRm1Dmwt,찰스앤다이애나,8,서울특별시 동대문구 장안동 444-2,,혼카페,"사진맛집, 점심식사, 저녁식사, 테이크아웃, 야외테라스, 정원, 반려동물동반, 주차","월요일:오전 8시 - 오후 5시|화,수,목,금:오전 8시 - 오전 1시|토/일:오전 11시 - 오전 1시","펫푸치노:5,000원|오늘의 와인(내추럴):15,000원|오늘의 와인(일반):12,000원|어린양 프렌치랙과 계절채소(예약필수):34,000원|두오모대성당의 그(바질페스토관자파스타:22,000원|브라질 카니발(마약 쌀떡볶이):18,000원|프로방스 저 편에서(토마토카프레제):16,000원|베르뒤랭 살롱디저트(계절과일우리밀와플:15,000원|다이애나:7,000원|찰스:6,000원|아메리카노:5,000원|꼬순내라떼:6,000원|손발 따뜻 생강차(쌍화탕):6,000원|약손 허브(카모마일/페퍼민트/루이보스:6,000원|말차는 올리브편:5,000원|코알라초코:6,000원",37.56416827,127.06983,식당
YohHpclH7jPk,톤톤,5,서울특별시 동대문구 장안동 140-2,,모임,"깔끔한, 테이크아웃, 반려동물동반, 반려동물동반, 배달","화,수,목,금,토:오전 10시 - 오후 10시|일요일:정오 12시 - 오후 10시|휴무일:매주 월요일","마카롱:2,000원|아메리카노:3,000원|카페라떼:4,000원|바닐라라떼:4,200원|카라멜라떼:4,200원|연유라떼:4,200원",37.57325077,127.0679451,카페
kGu2zVVE5lKJ,에이셉피자,5,서울특별시 동대문구 장안동 365-6,070-8865-7770,,"힙한분위기, 저녁식사, 반려동물동반, 제로페이, 주차, 배달",월-금:오전 11시 30분 - 자정 12시 30분|토/일:오전 10시 30분 - 오전 1시 30분,"A$AP PIZZA (L):21,900원|핫 치킨크림 (L):22,900원|더블 페퍼로니 (L):23,900원|치즈 (L):19,900원|하와이안 (L):21,900원|스위트 고구마 (L):21,900원|오리지널 (L):25,900원|불고기 (L):24,900원|베이컨 포테이토 (L):22,900원|베이컨 체다 (L):21,900원|A$AP PIZZA (1인):13,900원|핫 치킨크림 (1인):14,900원|더블페페로니:15,900원",37.56871327,127.0698016,식당
54Hwrznnrp89,차포차,6,서울특별시 동대문구 장안동 363-1 1층,,해장,"푸짐한, 반려동물동반",월-금:오후 6시 - 오전 2시|토요일:오후 6시 - 오전 3시|휴무일:매주 일요일,"사장님마음set:29,000원|육사시미:30,000원|육회:25,000원|연어사시미:20,000원|백합탕:18,000원",37.56754777,127.0689808,식당
wHmHyvR1qSdy,영동교집 장안직영점,0,서울특별시 동대문구 장안동 431-5,02-3394-5882,회식,"국내산, 좌식, 반려동물동반, 제로페이, 주차",매일:오전 11시 - 자정 12시,"제주산흑돼지삼겹살:20,000원|제주산삼겹살:14,000원|장미항정:14,000원|돼지꼬랑지:12,000원|통껍데기:11,000원|키조개관자:10,000원|버터구이생오징어:9,000원|제주돗 순두부찌개:7,000원|제주돗김치찌개:7,000원|청국장:7,000원|팔도비빔면:4,000원|뚝배기누룽지:3,000원|미나리:2,500원|꽈리:2,500원|마무리볶음밥:3,000원|고사리소고기해장국:10,000원|눈꽃지츠돈가스정식:9,000원|제주돗제육볶음+비빔밥:9,000원|제주 금악 순두부백반+산채비빔밥:8,000원|시골청국장+산채비빔밥:8,000원",37.5634784,127.0652196,식당
emCGsSEXtvCr,읍천리382 장안점,7,서울특별시 동대문구 장안동 305-2,02-6941-1382,,"복고풍, 테이크아웃, 반려동물동반, 반려동물동반, 주차, 배달",월-금:오전 9시 - 오후 10시|토/일:오전 10시 - 오후 10시,"읍천리커피(디카페인 변경 가능):4,000원|아메리카노(디카페인 변경 가능):3,500원|[BEST]미숫가루:4,500원|[BEST]딸기밭라떼:5,500원|[추천]읍천리와플피자(와피):6,900원|자색과수원주스 (사과+비트+당근):5,000원|참외스무디:5,500원|불닭샌드위치:7,500원|참외밭라떼:5,500원|옥수수밭라떼:5,500원|팥빙수라떼 (펄x 인절미o):5,500원|적색과수원주스(토마토):5,000원|과일밭화채:11,900원|감자밭&고구마밭:5,000원|읍천리페스츄리와플(겉바속촉의진리):6,500원|샌드위치(불고기/참치/치킨텐더/게살):6,900원|샐러드:9,500원|닭가슴살 샌드위치:7,500원|딸기잼 에그마요샌드위치:5,900원|레몬에이드:4,500원|블루레몬에이드:4,500원|읍천리냉마:5,000원|누텔라토스트:5,000원|로투스토스트:5,000원|요거트:4,900원",37.57485426,127.0716176,카페
ivFVZFsPl7vy,각자의연유,0,서울특별시 동대문구 장안동 436-1,010-5904-4361,,"조용한, 반려동물동반","화,수,목,금,토:오전 10시 - 오후 9시|일요일:정오 12시 - 오후 9시|휴무일:매주 월요일","아메리카노:3,500원|카페라떼:4,000원|플랫화이트:4,000원|연유라떼:4,500원|아포가토:5,000원|레몬에이드:4,500원|유라에이드(유자+라임):4,800원|휘낭시에:1,800원|플레인스콘:3,000원|까눌레:2,300원|패션후르츠에이드:5,000원|패션후르츠라떼:5,000원|패션후르츠티:4,500원",37.56575237,127.0678754,카페
Litq7pH9hLPc,비바라비다,0,서울특별시 동대문구 장안동 423-13,,,반려동물동반,월-금:오전 7시 - 오후 7시|토요일:오전 8시 - 오후 6시|휴무일:매주 일요일,"아메리카노:3,000원|연유카페라떼:3,500원|생과일주스:4,300원|생과일스쿼시:4,300원|모히토:5,500원|코코넛커피프로즌:4,500원|더치커피1L:22,000원|원두:6,000원",37.56373094,127.0645839,카페
WKCzXYYJARqr,킴스키친1972,0,서울특별시 성동구 용답동 230-3,,송년회,"가성비좋은, 점심식사, 셀프바, 발렛파킹, 배달",월-금:오전 11시 - 자정 12시|토요일:오후 3시 - 오후 10시|휴무일:매주 일요일,"쉬림프N칩스:16,900원|피쉬N칩스:15,900원|반반N칩스:17,900원|클래식 치즈 버거:6,900원|하와이안 버거:7,900원|새우 버거:7,900원|칠리 치즈 버거:7,900원|스트로베리 피넛 버거:7,900원|피쉬 버거:7,900원|기본 샐러드:8,000원|감자튀김:4,000원",37.56089478,127.0618915,식당
3fC4CxgCpO3R,오실장 강남면옥 장안점,0,서울특별시 동대문구 장안동 107-8 1층 오실장강남면옥 장안점,02-2212-5161,가족외식,"비오는날, 칸막이, 반려동물동반, 주차",매일:오전 11시 - 오후 10시,"코다리냉면:11,000원|대왕갈비찜(중):55,000원|갈비찜세트(대):65,000원|물냉면:10,000원|비빔냉면:10,000원|금꽃수육세트:23,000원|육즙수제만두:5,000원|대왕갈비찜(소):43,000원|코다리무침:12,000원|계절샐러드:5,000원",37.57894134,127.0679873,식당
ilziapscVrsC,돈치킨,0,서울특별시 동대문구 장안동 433-21,02-2242-8292,야식,"불맛, 테이크아웃, 주차, 배달",매일:오후 3시 - 오전 3시,"구운치킨:17,000원|구운마늘치킨:18,000원|구운핫치킨:18,000원|후라이드치킨:17,000원|후라이드양념치킨:18,000원|구운순살치킨:20,000원|구운순살파닭:21,000원|구운순살치즈치킨:22,000원",37.56286625,127.0662068,식당
5VPnCpsZuaZ0,모모타코야끼 용답본점,0,서울특별시 성동구 용답동 48-1,02-6083-2230,부모님,"존맛탱, 테이크아웃, 반려동물동반, 제로페이, 주차, 배달",매일:정오 12시 - 오전 2시,"타코야끼 오리지날:3,500원",37.56359495,127.0528712,식당
9v3pVkaZOgvw,장안쭈꾸미,0,서울특별시 동대문구 장안동 463-7,02-3394-4955,,"푸짐한, 반려동물동반, 주차, 배달","월-금,토:오후 1시 10분 - 오전 1시|휴무일:매주 일요일",,37.56277311,127.0669626,식당
SAMkbpPGjFGj,에디터스카페,0,서울특별시 동대문구 장안동 342-1,,,"테이크아웃, 주차","화,수,목,금,토/일:오전 11시 - 오후 9시|휴무일:매주 월요일","아이스크림 크로플:4,300원|녹차초코 아이스크림크로플:4,800원|구름속의 딸기:4,500원|아인슈페너:4,000원|아이스크림 아인슈페너:5,000원|크로플 25P + 에디터스 박스 + 소스4P:15,000원|더블샷크림라떼:5,000원|아이스아메리카노:2,000원",37.57146055,127.0731227,카페
z3IVN7SmSUO5,onnidang,0,서울특별시 동대문구 장안동 105-11,,,"존맛, 테이크아웃, 반려동물동반, 주차","수-금:정오 12시 - 오후 7시|토/일:정오 12시 - 오후 6시|휴무일:매주 월,화",,37.57818844,127.0692689,카페
bFCYIWU2JlEJ,탐앤탐스,0,서울특별시 동대문구 장안동 374-1,02-2243-4560,낮술,"크리스마스, 24시, 반려동물동반",매일:오전 7시 - 자정 12시,,37.56852833,127.0688107,카페
svQUuuJL6fDz,씨에스제이커피,0,서울특별시 성동구 용답동 250-14 3층 카페,,소개팅,"전망좋은, 반려동물동반, 주차","월-금,토:오전 9시 - 오후 6시|휴무일:매주 일요일","에스프레소:3,500원|아메리카노:3,800원|플랫 화이트:4,600원|카푸치노:4,600원|카페라떼:4,600원|돌체라떼:5,300원|모카라떼:5,100원|바닐라라떼:5,100원|카라멜라떼:5,100원|더치 아메리카노:4,500원|더치 카페라떼:5,300원|아포카토:5,500원|밀크티:4,900원|초코밀크티:5,400원|핫초코:4,600원|아이스초코:4,600원|다즐링:4,100원|얼그레이:4,100원|잉글리쉬 블랙퍼스트:4,100원|녹차라떼:4,600원|레몬차:4,600원|자몽차:4,600원|청귤차 (시즌메뉴):4,600원|아이스티:3,500원|레몬에이드:5,100원|자몽에이드:5,100원|청귤에이드 (시즌메뉴):5,100원|플레인요거트:5,300원|딸기쉐이크:5,300원|딸기바나나:5,500원|딸기요거트:5,500원|망고쉐이크:5,300원|망고바나나:5,500원|망고요거트:5,500원|블루베리쉐이크:5,300원|블루베리요거트:5,500원|초코쉐이크:5,300원|초코바나나:5,500원|녹차 프라푸치노:5,800원|자바칩 프라푸치노:5,800원|카라멜 프라푸치노:5,800원|민트초코 프라푸치노:5,800원|초코무스:4,800원|티라미스:4,800원|바나나 플람베 생크림:5,300원|깔루아 마끼아토:5,300원|커피를 부르는 뉴욕치즈:6,300원|커피를 부르는 다크브라우니:6,300원",37.55858477,127.0575042,카페
V9Nkt0ldxYvH,살롱드베리,0,서울특별시 동대문구 장안동 358-26,,,"가성비좋은, 테이크아웃, 반려동물동반, 배달",매일:오전 9시 - 오후 10시,"에스프레소:2,000원|아메리카노 (HOT):2,000원|아메리카노 (ICE):2,500원|카페라떼 (HOT):2,500원|카페라떼 (ICE):3,000원|바닐라라떼 (HOT):2,800원|바닐라라떼 (ICE):3,300원|녹차라떼 (HOT):2,800원|녹차라떼 (ICE):3,300원|카라멜마끼아또 (HOT):3,500원|카라멜마끼아또 (ICE):4,000원|카페모카 (HOT):2,800원|카페모카 (ICE):3,300원|카푸치노 (HOT):2,500원|카푸치노 (ICE):3,000원|핫초콜릿 (HOT):2,500원|녹차:2,000원|홍차:2,000원|유자차:2,500원|자몽차:2,500원|레몬차:2,500원|복숭아 아이스티:3,000원|레몬 아이스티:3,000원|자몽 아이스티:3,000원|페르시안 마준:4,000원|페르시아 피스타츄 마준:3,500원|페르시아 겔두 마준:3,500원|페르시아 버덤 마준:3,500원|페르시아 하비즈 마준:3,500원|자몽 에이드:4,000원|청포도 에이드:4,000원|오렌지 에이드:4,000원|레몬 에이드:4,000원",37.56504696,127.0706691,카페
gDHmGITEjex6,휴식상점,0,서울특별시 동대문구 장안동 406-10,,,"예쁜, 반려동물동반, 반려동물동반, 배달",월-금:오전 9시 - 오후 7시|토요일:정오 12시 - 오후 6시|휴무일:매주 일요일,"르뱅쿠키:3,600원|메이플크로플:6,300원|고소슈페너:4,500원|아메리카노:3,000원|카페라떼:3,500원|바닐라라떼:4,000원|모카라떼:4,000원|달달슈페너:4,500원|베리레몬에이드:4,500원|오자몽에이드:4,500원|스페셜아이스티:4,500원|초콜렛:4,000원|말차:4,000원|오라봉스무디:4,500원|초코크런치스무디:4,500원|시나몬초코크로플:6,300원",37.56327385,127.062086,카페
dXD4zuK2WizJ,카페유즈,0,서울특별시 동대문구 장안동 285-4,070-7543-6321,데이트장소,"예쁜, 반려동물동반, 주차, 배달","화,수,목,금,토/일:오전 10시 30분 - 오후 9시","시그니처 카페라떼 섬:5,800원|몽드:5,800원|파블로바:5,800원|크로플:4,800원",37.57900198,127.0708858,카페
0KWPoWiCwu1i,탕비실,0,서울특별시 동대문구 장안동 417-8,,,"아늑한분위기, 테이크아웃, 반려동물동반",월-금:오전 7시 30분 - 오후 3시|휴무일:매주 토/일,"Americano:3,000원",37.56293039,127.0640984,카페
KrCM0jvDtX9n,선셋포인트,0,서울특별시 동대문구 장안동 460-2 2층,02-2212-7178,혼술,"힙한분위기, dj부스, 바테이블, 주차, 배달",매일:오후 6시 - 오전 2시,"special cocktail:15,000원|cocktail:10,000원|draft beer:10,000원|bottle beer:10,000원|coffee:5,000원|whiskey:150,000원|tapas:9,000원|크로플:8,000원",37.56317416,127.0667792,식당
HZnCSb07yWJU,써니야오빠왔다,0,서울특별시 성동구 용답동 83-10,,,"반려동물동반, 제로페이",,,37.56462203,127.0519617,식당
DEFHU8zlqU8p,가든한공방,0,서울특별시 동대문구 장안동 417-5,02-2245-4408,,"깔끔한, 야외테라스, 반려동물동반, 주차, 배달",월-금:오전 7시 30분 - 오후 9시|토/일:오전 9시 - 오후 9시,,37.56253574,127.0641244,식당
a9B3vUp0qnqp,읍천리382 장안점,0,서울특별시 동대문구 장안동 374-11,02-2212-4111,,"분위기좋은, 칸막이, 반려동물동반, 주차, 배달",매일:오전 10시 - 오전 4시,"아메리카노:3,500원|크로플 (아이스크림,체다,바질):7,500원",37.56881703,127.0687841,식당
gywwFCTw3zHy,카페더멜로우,0,서울특별시 동대문구 장안동 437-6,02-2212-2185,,"반려동물동반, 주차",월-금:오전 7시 30분 - 오후 10시,"에스프레소:2,000원|아메리카노:2,500원|카페라떼:3,000원|카푸치노:3,000원|카페모카:3,300원",37.56519147,127.0682359,카페
0re2uIZQ2pSh,TOP BAR,0,서울특별시 성동구 용답동 14-9,,,"반려동물동반, 주차",월-금:오후 6시 - 오전 3시|토/일:오후 6시 - 오전 2시,"테라:9,000원",37.56414867,127.0535243,식당
k8Vj2pDroiOU,카페시월,0,서울특별시 동대문구 장안동 451-8,070-8691-0735,,반려동물동반,"월요일:오전 10시 - 오후 8시|화,수,목,금:오전 8시 - 오후 8시|토/일:오전 10시 - 오후 6시","시월라떼:5,500원|카페라떼:4,000원|아메리카노:3,000원",37.56298685,127.068178,카페
IeUwHMiNdQe4,원셰프의행복식탁 장한평역점,0,서울특별시 동대문구 장안동 416-6,02-2214-6068,,반려동물동반,매일:24시간 영업,"즉석국물떡볶이:8,900원|행복부대찌개:9,900원|밥도둑 제육볶음:10,900원|짜글짜글이:10,900원|우사골고기김치찌개:10,900원|우삼겹사골된장찌개:11,900원|고등어김치찜:11,900원|돼지고기김치찜:11,900원|서울식파육개장:12,900원|해물짬봉순두부:12,900원|돼지곰탕:13,900원|설렁탕:14,900원|돈코츠라멘:14,900원|우삼겹숙주볶음:10,900원|낙지볶음:11,900원|쭈꾸미봈음:11,900원|오징어볶음:11,900원|왕십리야채곱창:12,900원|원셰프닭갈비:12,900원|찹스테이크:14,900원|안동시장찜닭:14,900원|옛날닭볶음탕:14,900원|밀푀유나베:15,900원|전통소불고기전골:19,900원|곱짱소곱창전골:22,900원",37.56199099,127.0641455,식당
qgDOjNyvgbOg,올데이 베이커리,0,서울특별시 동대문구 장안동 443-4,02-3394-5370,,"테이크아웃, 주차, 배달","월-금,토:오전 7시 - 오후 9시|일요일:오전 10시 - 오후 9시","소금빵:1,900원|공주밤식빵:4,400원|아메리카노:2,800원",37.56341274,127.0697513,식당
RWIQWiXl1EW8,동부면옥,8,서울시 중랑구 면목동 182-34,02-437-4587,혼밥,"서민적인, 점심식사, 저녁식사, 반려동물동반, 주차",매일:오전 10시 - 오후 10시,"물냉면:7,000원|비빔냉면:7,000원|곱빼기냉면:8,000원|회냉면:9,000원",37.59088618,127.0757872,식당
kbNn97bqul1p,열혈셰프 면목동본점,4,서울특별시 중랑구 면목동 1545,02-433-7921,혼밥,"연예인맛집, 저녁식사, 반려동물동반, 주차, 배달",매일:오전 11시 - 오후 10시,"열혈쭈꾸미 2인분:25,000원|열혈쭈꾸미 3~4인분:38,000원|열혈삼겹쭈꾸미 2인분:29,000원|열혈삼겹쭈꾸미 3~4인분:42,000원|열혈팔당오징어:23,000원|열정 두루치기 2인분:20,000원|열정 두루치기 3~4인분:35,000원|열정 버섯 갈비찜 2인분:24,000원|열정 버섯 갈비찜 3~4인분:39,000원|밀푀유 나베:29,000원|우동사리(밀푀유 나베):3,000원|점심: 직화 쭈꾸미 덮밥:8,500원|점심: 직화 두루치기 덮밥:8,500원|열혈날치알볶음밥 1인:4,000원|허니 지즈 퐁듀:4,000원|눈꽃 치즈 계란찜:5,000원|[밀키트]열혈쭈꾸미 덜 매운맛 660g 3인분:15,300원|[밀키트]얼큰칼칼 해물탕 480g:9,500원|[밀키트]얼큰칼칼 동태탕 480g:8,900원|[밀키트]얼큰칼칼 대구탕 480g:8,900원|[밀키트]얼큰칼칼 아귀탕 480g:8,900원|[밀키트]우리쌀 큰 까소새우 400g:9,900원|[밀키트]오레가노 오징어 탕수 400g:8,500원|[밀키트]바삭순살 깐풍 코다리 400g:8,500원|[밀키트]메로스테이크 200g:10,900원|[밀키트]노르웨이 간 고등어살 1kg:12,500원|[밀키트]국내산 삼치 1kg:13,500원|[밀키트]명실상감 한우고기곰탕 600ml:7,000원|수제 생강청 500g:25,000원|신안 꾸지뽕 열매 천일염 500g:18,000원|신안 꾸지뽕 잎 천일염 450g:11,000원|신안 꾸지뽕 차 15T:8,000원",37.58235586,127.0817206,식당
23T4xhtY6Qdw,구하나,6,서울특별시 중랑구 면목동 601-21,02-433-9188,술모임,"캐주얼한, 저녁식사, 좌식테이블, 반려동물동반, 야외좌석(테라스), 배달","월-목:오후 6시 - 오전 1시|금,토:오후 5시 - 오전 2시|휴무일:매주 일요일","칵테일:8,000원|맥주:7,000원|와인:25,000원",37.58147201,127.0877094,식당
