id,name,img_cnt,address,tel,tag,desc,time,menu,lat,lng,category
PMOVATj9n0Ne,카페이퍼스 신내점,0,서울특별시 중랑구 신내동 262-1,,,"조용한, 반려동물동반, 주차, 배달",,"아메리카노(ICE):3,500원|까페라떼(ICE):4,000원|오렌몽에이드(ICE):4,500원|녹차라떼(ICE):4,000원|카라멜마끼아또:5,000원",37.61784537,127.1037011,카페
qPZDDPxhlTqM,너참곱닭,0,서울특별시 중랑구 신내동 391-4,02-434-2337,,"반려동물동반, 배달",매일:오후 4시 - 오전 4시,"야채 참 곱창 (중):18,000원|야채 참 곱창 (대):25,000원|알곱창사리추가:3,000원|당면사리추가:2,000원|떡사리추가:2,000원|야채사리추가:2,000원|너 참 좋닭 (오리지날):13,000원|너 참 좋닭 (달콤양념):14,000원|너 참 좋닭 (매콤양념):14,000원|너 참 좋닭 (반반):14,000원|너 참 좋닭 ( 체다치즈스노윙):15,000원|너 참 곱닭 set 1:21,000원|너 참 곱닭 set 2:30,000원|너 참 곱닭 set 3:36,000원|set 치킨변경 (달콤,매콤,반반):1,000원|set 치킨변경 (체다치즈):2,000원",37.60728595,127.099857,식당
gKMDpZTNrbZ3,신내밥심,0,서울특별시 중랑구 신내동 262-1,02-6975-4777,,"테이크아웃, 주차",월-금:오전 8시 - 오전 9시 30분|월-금:오전 11시 - 오후 2시|월-금:오후 5시 - 오후 6시 30분,"조식:3,000원|중식:6,500원|석식:6,000원",37.61784537,127.1037011,식당
xBk235QKYFhU,맛고,0,서울특별시 중랑구 중화동 1-13,02-494-9491,모임,"현지인맛집, 저녁식사, 연탄구이, 셀프바, 연탄불, 발렛파킹",매일:오후 3시 - 자정 12시,"갈비살 500g:39,000원|와규 500g:51,000원|육회 육사시미 200g:25,000원|삼겹살 목살 갈매기살 500g:25,000원|돼지갈비 500g:23,000원|소고기:42,000원|돼지고기:28,000원",37.60196077,127.0868226,식당
B6gsVOAt95Uk,리버레인,8,경기도 가평군 청평면 삼회리 102-8,,데이트,"경관/야경이좋은, 점심식사, 야외테라스, 반려동물동반, 무료주차",월-금:오전 10시 - 오후 8시|토/일:오전 10시 - 오후 9시,,37.70628147,127.3971238,카페
AhdbhhtOlDXM,제빵소덤 대성리점,8,경기 가평군 청평면 대성리 344-18,031-585-0808,데이트,"예쁜, 점심식사, 야외테라스, 정원, 무료주차",매일:오전 8시 - 오후 9시,"아메리카노:5,000원",37.69901458,127.3852091,카페
9XnHsTWkFYNG,대성리대가집,2,경기도 가평군 청평면 대성리 593-3,031-584-0660,간편하게먹기,"가족끼리, 반려동물동반, 주차",,"철판닭갈비:13,000원|막국수:8,000원|왕만두:8,000원|볶음밥:3,000원",37.68122463,127.377546,식당
9gjYGOHHseZc,에이바이드,3,경기도 가평군 청평면 대성리 399-41,031-584-9193,,"분위기좋은, 야외테라스, 정원, 반려동물동반, 주차","월,화,목,금,토/일:오전 10시 - 오후 8시|휴무일:매주 수요일","사장님플레이트:17,000원|에그인헬_샥슈카:13,800원|잠봉베이글:8,700원|크로아상 샌드위치:8,000원|델리치즈샌드위치:7,000원|바이드크림라떼:7,000원",37.68221197,127.3773868,카페
J7tjr23zntE4,후디커피,8,경기도 가평군 청평면 대성리 392-13,,데이트,"분위기좋은, 테이크아웃, 야외테라스, 반려동물동반, 주차",월-금:오전 11시 - 오후 7시|토/일:오전 11시 - 오후 8시,"아메리카노:5,000원|카페라떼:6,000원|청포도에이드:7,500원|자몽에이드:7,500원|라임모히또:7,500원|오렌지에이드:7,500원|리얼딸기라떼:7,000원|플레인요거트스무디:7,500원|딸기요거트스무디:7,500원|믹스베리요거트스무디:7,500원|망고요거트스무디:7,500원|복숭아아이스티(only ice):5,000원|얼그레이피치:5,500원|히비스커스베리(only ice):6,500원",37.68041876,127.3797468,카페
I5m2VZzqXfVs,카페드까사,8,경기도 가평군 청평면 대성리 428-26,031-584-3331,차모임,"경관/야경이좋은, 점심식사, 반려동물동반, 반려동물동반, 무료주차","월-금:오전 9시 - 오후 6시|금,토/일:오전 9시 - 오후 8시","바질토마토파니니:14,900원|카페콘미엘 - Signature:7,500원|그릭요거 크로플:14,900원|브라운치즈 크로플:14,900원|치즈파니니+샌드위치:22,900원|허니치즈파니니:13,900원|햄치즈파니니:13,900원|크로크무슈:14,900원|아메리카노:6,500원|바닐라라떼:7,500원|카페라떼:7,000원|카페모카:7,500원|카라멜마끼아또:7,500원|흑당버블라떼:7,500원|Smoothie:7,000원|Ade:7,500원|Herb Tea:6,500원|초코라떼:7,000원|버블밀크티라떼:7,500원|흑당버블티:7,500원|Fruit Tea:7,000원",37.6898018,127.3719588,카페
7G8tKtKIoDgi,엘리스카페,8,경기도 가평군 청평면 삼회리 305-8,031-584-1859,,"자동차카페, 테이크아웃, 정원, 반려동물동반, 주차","월,목,금,토/일:오전 11시 - 오후 6시|휴무일:매주 화,수","아메리카노:7,000원|카페라떼:7,500원|카푸치노:7,500원|엘리스라떼:8,500원|바닐라라떼:8,500원|콜드부르:8,000원|아인슈페너:9,000원|아포가토:9,000원|레몬에이드:8,000원|리얼초코라떼:7,500원|말차라떼:7,500원|쑥라떼:7,500원|크림스콘:3,500원|카라멜토피케잌:9,000원|블루베리 치즈케익:8,000원|휘낭시에:3,500원",37.68396669,127.3859386,카페
pwG4F8PHOPYh,어반플레이스,8,경기도 가평군 청평면 대성리 424-1,,아이와함께,"사진찍기좋은, 점심식사, 좌식테이블, 반려동물동반, 주차",월-목:오전 10시 - 오후 7시 30분|금요일:오전 10시 - 오후 8시|토/일:오전 10시 - 오후 8시 30분,"크림와플:14,000원|와플 샌드위치:12,000원|와플 세트:15,000원|브라운 치즈 크로플:9,500원|토마토 바질 에이드:7,500원",37.68822086,127.3703577,카페
u56A09NCOss4,하늘땅별땅,1,경기도 가평군 청평면 상천리 1523,,부모님,"숲속, 점심식사, 반려동물동반, 주차",매일:오전 10시 30분 - 오후 6시,"잣묵사발:12,000원|산더덕양념구이(2인):25,000원|산더덕양념불고기(2인):35,000원|양푼비빔밥(2인):18,000원|감자전:12,000원|잣 국수(2인):18,000원|메밀전병:10,000원",37.76191262,127.4832825,식당
UdbGX0fYb6gQ,등나무가,0,경기도 가평군 청평면 대성리 341-6,,해장,"3대째, 좌식테이블, 주차, 배달",,"손두부 전골 2인:18,000원|잡어매운탕2人:40,000원|잡어매운탕4人:60,000원|빠가매운탕2人:50,000원|빠가매운탕4人:70,000원|토종닭능이백숙(한정판매):75,000원|토종닭백숙:60,000원|토종닭볶음탕:60,000원|감자전:12,000원|메밀전병:12,000원|도토리묵:12,000원|(한정판매)쏘가리매운탕:70,000원",37.69722175,127.3831877,식당
k5A3cCCL2VMn,무지골산토종닭,0,경기도 가평군 청평면 상천리 138-1,031-581-4318,,"운치있는, 좌식, 주차","월,화,수,금,토/일:오전 10시 - 오후 10시|휴무일:매주 목요일","숯불 닭갈비 1인분:13,000원",37.78902784,127.4620235,식당
fNze1HGNQLAh,도원가든,0,경기도 가평군 청평면 상천리 1080-3,031-584-1039,,"정원, 주차","월,화,수,금,토/일:정오 12시 - 오후 8시|휴무일:매주 목요일","2인 솥뚜껑닭볶음탕:40,000원|솥뚜껑닭볶음탕:60,000원|닭 백숙:60,000원",37.77608936,127.4378715,식당
wkgOTmTa8w3G,금수강산,5,경기도 가평군 청평면 상천리 401-1,031-584-0030,,반려동물동반,,"25겹돈가스:11,000원|치즈돈가스:11,000원|고구마돈가스:11,000원|깻잎돈가스:11,000원|엣날돈가스:9,000원|만두국:9,000원|도가니탕:15,000원|초계국수:8,000원|곰탕:9,000원|육개장:9,000원",37.77527156,127.4595903,식당
LZtGfVwWru3p,진루아쏘,3,경기도 가평군 청평면 청평리 617-8,031-584-6846,,"친환경, 반려동물동반, 무료주차",매일:오전 7시 - 오후 10시,"아메리카노:3,500원|카페라떼:6,000원|바닐라라떼:6,500원|헤이즐럿라떼:6,500원|카페모카:6,500원",37.73548201,127.4132365,카페
7AdiH6v2D1Ue,카페쁘라제르,8,경기도 가평군 청평면 대성리 310-4,031-584-7147,데이트코스,"강이보이는, 테이크아웃, 야외테라스, 정원, 주차",월-금:오전 10시 - 오후 9시|토/일:오전 9시 - 오후 10시,,37.7024981,127.3880922,카페
fGCNas4f3PVk,우든 플로어 마켓 & 카페,0,경기도 가평군 청평면 하천리 558-2,050-2266-4000,데이트코스,"분위기좋은, 좌식",매일:오전 9시 - 오후 10시,,37.76583783,127.4261941,카페
ffKvPZ3XjH9v,여행스케치,0,경기도 가평군 청평면 삼회리 122-6,031-585-4177,,"친환경, 반려동물동반, 주차",,"숯불닭갈비,막국수,감자전,더덕구이:13,000원",37.70533844,127.3980532,식당
roiSElHN1moE,송어낚시횟집,0,경기도 가평군 청평면 청평리 101,,아이와함께,"가족끼리, 야외테라스, 정원, 셀프바, 야외바베큐",매일:오전 10시 - 오후 7시,"송어회세트(회+매운탕+튀김+비빔야채):50,000원|송어구이세트(구이+매운탕+튀김):50,000원|메기구이세트(구이+매운탕+튀김):40,000원|라면:5,000원|새우/소고기볶음밥:8,000원|비빔야채:5,000원",37.73369703,127.4217311,식당
xlTm8Cc2SbVi,코리달리스,3,경기도 가평군 청평면 고성리 786-3,031-585-4788,데이트,"호수가보이는, 정원, 야외자리, 주차",월-목:오전 9시 - 오후 8시|금요일:오전 9시 - 오후 9시|토요일:오전 8시 - 오후 9시|일요일:오전 8시 - 오후 8시,"커피:6,000원|에이드:7,500원|스무디:8,000원|허브티:6,500원|크로플:9,000원|카야잼토스트과에그:9,000원|핫초코/아이스초코:7,000원|레몬차자몽차생강차:7,000원|초코빙수와망고빙수:20,000원|녹차라떼:7,000원|딸기라떼:8,000원|바닐라아이스크림:7,000원|Allday브런치:14,000원|크로와상:4,500원",37.710948,127.4818948,식당
nocEtt3nVnoP,진골막국수,0,경기도 가평군 청평면 하천리 528-6,031-584-3435,간식,"원조, 좌식, 반려동물동반, 주차","화,수,목,금,토/일:오전 11시 - 오후 7시 30분|공휴일:오전 11시 - 오후 7시|휴무일:매주 월요일","코다리비빔막국수:9,000원|비빔막국수:8,000원|물막국수:7,000원|칼만두:9,000원|칼국수:8,000원|보쌈 (대):30,000원|보쌈 (중):23,000원|녹두전:10,000원|메밀전병:10,000원|메밀찐만두:6,000원",37.7488237,127.4236522,식당
qYZQN27TFhVd,캠프가든,0,경기도 가평군 청평면 대성리 379-4,031-585-6882,보양식,"불맛, 점심식사, 테이크아웃, 정원, 셀프바",,"어탕국수:8,000원|어탕:8,000원|직화제육덮밥:9,000원|불곡기덮밥:10,000원",37.69303656,127.3823832,식당
fqh3FK1jKCeR,퍼피데이,0,경기도 가평군 청평면 상천리 401-1,031-585-5808,돌잔치,반려동물동반,,,37.77527156,127.4595903,식당
KB2qFEbjDnDw,라리비에,0,경기도 가평군 청평면 삼회리 268-1,,,"야외바베큐, 주차",매일:오전 9시 - 오전 11시 30분,"바베큐 1인:35,000원",37.69113368,127.3885638,카페
oDf6NzZvxSoI,152카페&버거,0,경기도 가평군 청평면 청평리 45-17,031-584-0152,데이트,"강이보이는, 포장가능, 야외좌석, 주차","월,수,목,금,토/일:오전 10시 - 오후 9시|휴무일:매주 화요일","아메리카노:6,000원|콘파냐:6,000원|헤이즐넛:6,000원|바닐라라떼:7,000원|카페라떼:7,000원|카페모카:7,000원|화이트초콜릿모카:7,000원|대추차:7,000원|유자차:7,000원|카모마일:8,000원|윈터드림:8,000원|레몬스카이:8,000원|후레쉬에이드:8,000원|생과일주스:9,000원|스무디:8,000원|쉐이크:8,000원|수입맥주:8,000원|벨기에와플:9,000원|152수제소고기버거:9,000원|152수제소고기스파이시버거:9,500원|152수제새우버거:9,000원|토마토파스타:15,000원|카르보나라파스타:15,000원|알리오올리오파스타:15,000원|피자:15,000원|수제돈까스:15,000원",37.72620544,127.4267322,식당
VyrfDVAvaAZ3,피크닉청평,0,경기도 가평군 청평면 하천리 38-1,,데이트,"예쁜, 반려동물동반, 주차","월,일:오전 11시 30분 - 오후 5시 30분|토요일:오전 11시 30분 - 오후 5시|휴무일:매주 화,수,목,금","퍼플레모네이드:6,500원|오미자아메리카노:6,500원|말차라떼:5,500원|자몽에이드:6,000원|아메리카노:4,500원|아인슈페너(블랙):6,000원|포레스트크림라떼:6,000원",37.75743925,127.439226,카페
gjlH9vkHZ48z,캠핑숲,0,경기도 가평군 청평면 삼회리 205-1,,,"캠핑분위기, 야외테라스, 반려동물동반, 발렛파킹, 배달",매일:오전 10시 - 오후 10시,"토종닭 백숙:65,000원",37.69610957,127.3919939,식당
Sp9U9y6cBdmx,모모커피,0,경기도 가평군 청평면 하천리 531-1,031-584-5828,데이트코스,"야외테라스, 주차",매일:오전 9시 - 오후 9시,,37.7496952,127.4211126,카페
p76iwzANNjuF,메인22,0,경기도 가평군 청평면 대성리 392-62,,,"자연친화적, 정원, 주차",매일:오전 10시 - 오후 7시,"아메리카노:6,500원|카페라떼:7,000원|바닐라라떼:7,000원|솔티카라멜라떼:8,000원|에스프레소:6,500원|아포카토:8,000원|시그니처블랙아인슈패너:10,000원|아메리카노 아이스:7,000원|콜드브루 (디카페인):7,500원|카페라떼 아이스:7,500원",37.68122348,127.3802305,카페
hCUOZeNGiIPw,카페앤,0,경기도 가평군 청평면 상천리 1134,,,반려동물동반,,,37.76706311,127.4475619,카페
gVb02m8EQky0,카페모굴,0,경기도 가평군 청평면 청평리 97-3,031-585-0317,데이트,"산책로, 테이크아웃, 야외테라스, 주차",월-금:오전 11시 - 오후 10시|토/일:오전 10시 - 오후 10시,"뚝배기눈꽃팥빙수(2인):12,000원|눈꽃망고빙수(2인):13,000원|베이글샌드위치:6,000원|수제그릭요거트:8,300원|아메리카노:4,000원|카페라떼:4,500원|바닐라/캬라멜/헤이즐넛/모카 라떼:5,000원|더치커피(카페인/디카페인):5,000원|모굴비엔나(ice):5,500원|복숭아아이스티:4,500원|생딸기라떼:6,000원|라떼:5,000원|Tea:4500~5500|에이드:5,500원|스무디:6,000원|치즈수플레:5,500원|밀크크레이프:6,000원|헤이즐넛초콜릿케이크:6,000원|쿠앤크케이크:6,000원|크림스콘(+딸기잼):3,500원|갈릭치즈브레드:6,000원",37.7333099,127.4235368,카페
6lmzMr35tcub,고우다,0,경기도 가평군 청평면 호명리 362-14,031-584-4423,데이트코스,"편안한, 반려동물동반, 주차",매일:오전 11시 - 오후 10시,"생삼겹살:16,000원|대패삼겹살:16,000원|목살:16,000원|오리한마리:60,000원|오리반마리:35,000원|된장찌개:5,000원",37.7129894,127.4496983,식당
u1AyUipDW3cN,올덴쿡,0,경기도 가평군 청평면 고성리 56-1,,,반려동물동반,"월,화,목,금:오전 9시 30분 - 오후 7시 30분|토/일:오전 9시 30분 - 오후 8시 30분|휴무일:매주 수요일","더블패티버거:18,300원|더블치즈버거:13,500원|베이컨에그버거:14,500원|올덴버거:19,500원",37.70223596,127.5165947,식당
0BM8pMtv87nK,산촌식당,8,경기도 가평군 가평읍 달전리 131-1,031-582-1706,vj특공대,"서민적인, 아침식사, 점심식사, 저녁식사, 반려동물동반, 반려동물동반, 무료주차",월-금:오전 10시 - 오후 8시|토/일:오전 10시 - 오후 9시,"숯불닭갈비:14,000원|막국수:8,000원|철판닭갈비:14,000원|감자부침:12,000원|메밀전병:12,000원|도토리묵:12,000원|퐁듀치즈:4,000원",37.80497142,127.5243366,식당
y4drgBLg7Rgu,힐링닭갈비,5,경기도 가평군 가평읍 달전리 79-5,031-581-5402,,"존맛, 점심식사, 저녁식사, 반려동물동반, 주차",월-금:오전 10시 - 오후 8시|토/일:오전 10시 - 오후 9시,"철판닭갈비 1인분:14,000원|철판닭갈비 모짜렐라 치즈추가:4,000원|메밀막국수中:8,000원|볶음밥:3,000원",37.80908922,127.5236675,식당
2FdJHnMYhSHD,남이섬 안반지 닭갈비,8,경기도 가평군 가평읍 달전리 86-1,031-582-3422,식사모임,"원조, 점심식사, 저녁식사, 셀프바, 반려동물동반, 주차","월,수,목,금:오전 10시 - 오후 8시|토/일:오전 9시 30분 - 오후 8시 30분|휴무일:매주 화요일","원조 소금구이 닭갈비:14,000원|메밀막국수:9,000원|매콤닭볶음밥:6,000원|치즈퐁듀:5,000원|수제 양념구이 닭갈비:14,000원|감자전:15,000원|도토리묵:15,000원|청국장:9,000원",37.80717736,127.5247294,식당
JZxcGX8M0joQ,다기랑퐁듀닭갈비,8,경기도 가평군 가평읍 달전리 91-17,031-581-5261,데이트,"정갈한, 점심식사, 저녁식사, 셀프바, 반려동물동반, 무료주차","월,화,수,금:오전 10시 - 오후 7시|토/일:오전 10시 - 오후 9시|휴무일:매주 목요일","철판닭갈비(1인분200g):14,000원|참숯불닭갈비(1인분200g):14,000원|막국수:8,000원|메밀전병:10,000원|치즈퐁듀추가:5,000원",37.80781195,127.5250015,식당
4wugVu0i8vjQ,스테이83,8,경기도 가평군 가평읍 대곡리 83,031-581-0418,데이트,"깔끔한, 점심식사, 24시, 야외테라스, 좌식, 반려동물동반, 무료주차",매일:오전 10시 - 오후 11시,"커피류:4,500원|음료류:5,000원|베이커리:4,500원|에이드 & 스무디:6,000원|수제등심 돈까스:11,000원|수제치즈 돈까스:12,000원|돈.파:16,000원|치.돈.파:16,500원|로제 쉬림프파스타:12,000원|로제 미트볼파스타:12,000원|베이컨 바질크림파스타:12,000원|새우볶음밥:6,500원|피자:12,000원|튀김류:10,000원|우삼겹 떡볶이:15,000원|로제에빠진 소세지:15,000원|오뎅탕:15,000원|파인샤베트:8,000원",37.820432,127.5169534,카페
LSZJjywRpKNq,스윗카고 & 카고닭강정,8,경기도 가평군 가평읍 대곡리 70-28,070-8888-7553,데이트,"아늑한, 테이크아웃, 야외자리, 주차","화,수,목,금,토:오전 11시 - 오후 10시|일요일:오전 11시 - 오후 6시|휴무일:매주 월요일","망고:5,800원|에소프레소&라떼:3000~5800|에이드:4,500원|수제과일청:4800~5500|허브차:3500~4000|디저트&베이커리:2000~6000|맥주:3900~4900|칵테일:5000~6500|르봉뺑 빵:1800~6500|카고닭강정:19,000원",37.81837871,127.5170411,카페
DU9dhRJQwVgl,남이밥상,0,경기도 가평군 가평읍 달전리 130-2,031-582-7744,어르신,"가정집, 아침식사, 점심식사, 좌식테이블",매일:오전 10시 - 오후 8시,"19첩 한식밥상:15,000원|삼계탕(계절메뉴):13,000원|메밀전병:7,000원|떡갈비:8,000원|더덕구이정식:15,000원",37.80510208,127.5246352,식당
SLAppH3DhIvR,다람골,8,경기도 가평군 가평읍 달전리 68,031-581-0038,런닝맨맛집,"서민적인, 점심식사, 반려동물동반, 무료주차",매일:오전 10시 - 오후 10시,"춘천닭갈비:13,000원|숯불닭갈비:13,000원|막국수:8,000원|쟁반국수:20,000원|메밀/해물/파전:15,000원",37.8090531,127.5248391,식당
uqSTcZGBcJfm,아띠춘천닭갈비,8,경기도 가평군 가평읍 달전리 75-8,031-581-6171,가족외식,"아늑한, 점심식사, 저녁식사, 셀프바, 좌식, 무료주차",매일:오전 9시 - 오후 9시,"춘천닭갈비:14,000원|간장닭갈비:14,000원|막국수:8,000원|전병 (김치/곤드레):10,000원|만두전골 중:20,000원|옛날두부전골:8,000원",37.80892985,127.5242122,식당
XsHLXSnBASYw,카페브로어스101,0,경기도 가평군 가평읍 대곡리 189-1,070-4157-2907,모임하기좋은,"넓은공간, 테이크아웃, 반려동물동반, 주차","월,수,목,금,토/일:오전 10시 - 오후 10시|화요일:오전 10시 - 오후 9시","떡빙수:14,500원|오레오빙수:14,500원|블루베리빙수:14,500원|카바레라떼:5,000원|흑임자라떼:5,500원",37.82427826,127.5158376,카페
vGGFQcOfXQkY,한옥닭갈비,0,경기도 가평군 가평읍 달전리 137,031-582-1692,,"국내산, 셀프바, 반려동물동반, 주차",,"철판닭갈비:1,400원|간장닭갈비:14,000원|막국수:8,000원|쟁반막국수:22,000원",37.80411295,127.5246907,식당
kR6BoMqclQdT,Cafe1253,0,경기도 가평군 가평읍 읍내리 867-5,031-582-1259,데이트코스,"예쁜, 테이크아웃, 야외테라스, 정원, 주차",,"아메리카노 (hot,ice):4,000원|에스프레소 (hot,ice):4,000원|카푸치노 (hot,ice):4,500원|카페라떼 (hot,ice):4,300원|콜드브루 오트라떼 ICED:5,000원|플랫화이트 (hot,ice):4,300원|바닐라라떼 (hot,ice):4,500원|헤이즐넛라떼:4,500원|카페모카:4,500원|카라멜마끼아또:4,800원|토피넛라떼:4,800원|코코넛라떼:4,800원|흑임자라떼 ICED:5,500원|아인슈페너:5,500원|크림라떼:5,500원|아포가토:5,500원|아이스티:3,800원|밀크티:4,800원|녹차라떼:4,500원|초코라떼:4,500원|민트초코라떼:4,500원|고구마라떼:4,500원|단호박라떼:4,500원|꿀밤라떼:4,800원|딸기바나나주스:5,000원|프라페(오레오/밀크코코넛/민트초코):5,500원|딸기 스무디:5,500원|망고스무디:5,500원|홍시 스무디:5,500원|플레인요거트 스무디:5,500원|허브티:3,800원|유자차:4,500원|허니 레몬티:4,500원|자몽티:4,500원|과일블랜딩티:4,800원|대추차:4,800원|허니 브래드:5,500원|갈릭허니브래드:5,500원|크로플:6,000원",37.8321794,127.5055063,카페
o9PRMyk5FccI,풍경닭갈비,0,경기도 가평군 가평읍 달전리 247-7,,회식,"국내산, 놀이방, 포장가능, 좌식, 발렛파킹, 배달",매일:오전 9시 - 오후 9시,"철판닭갈비:14,000원|로제닭갈비:15,000원|간장닭갈비:14,000원|막국수:9,000원|메밀전:8,000원|어린이 떡갈비:8,000원|볶음밥:3,000원|우동사리:3,000원|치즈사리:3,000원|육개장:8,000원",37.81043055,127.5222476,식당
vild38cjjo5C,수림,0,경기도 가평군 가평읍 달전리 120,031-582-5261,데이트코스,"분위기좋은, 반려동물동반",,,37.80567282,127.5247392,식당
MWuLd2MCJUML,포포팩토리,0,경기도 가평군 가평읍 읍내리 318-6,031-581-6646,데이트,"강이보이는, 야외테라스, 주차",매일:오전 10시 - 오후 10시|휴무일:둘째주 화요일,"포포눈꽃빙수:12,000원|아메리카노:4,300원|카페포포라떼:6,000원",37.8254112,127.517562,카페
bQSIyjKd1E1y,래티오커피,0,경기도 가평군 가평읍 읍내리 403 잣고을 청춘88열차 푸드트레인 8801호,,,"예쁜, 테이크아웃","수-금,토:오전 10시 30분 - 오후 8시 10분|일요일:오전 11시 - 오후 5시|휴무일:매주 월요일","아메리카노(R):2,900원|아메리카노(L):3,500원|카페라떼(R):3,300원|카페라떼(L):3,900원|카푸치노(R):3,300원|카푸치노(L):3,900원|바닐라라떼(R):3,800원|바닐라라떼(L):4,800원|카페모카(R):3,800원|카페모카(L):4,800원|카라멜마키아또(R):3,800원|카라멜마키아또(L):4,800원|토피넛라떼(R):3,800원|토피넛라떼(L):4,800원|돌체라떼[연유라떼](R):3,800원|돌체라떼[연유라떼](L):4,800원|복숭아아이스티(Iced ONLY):2,900원|스파클링에이드[레드자몽,레몬,한라봉,유자,청포도](Iced ONLY):3,500원|핫프룻티[한라봉, 유자, 레드자몽,레몬](Hot ONLY):3,500원|리얼초콜릿밀크:3,500원|토피넛밀크:3,500원|허니자몽블랙티:3,500원|로얄블랙밀크티:3,500원|바닐라밀크:3,500원|퓨어바닐라 밀크쉐이크:4,000원|리얼초콜릿 밀크쉐이크:4,000원|스트로베리 밀크쉐이크:4,000원|오레오&바닐라밀크쉐이크:4,500원|에그치즈와플:3,000원|제주말차밀크쉐이크:4,000원|딸기스무디:4,200원|블루베리스무디:4,200원|헤이즐넛라떼(R):3,800원|헤이즐넛라떼(L):4,800원",37.8296368,127.5148637,카페
dQeRTpM3b57h,삽다리수자네,0,경기도 가평군 가평읍 읍내리 797,,,"저렴한, 반려동물동반, 주차, 배달","월-금,토:오전 10시 - 오후 10시","양푼이 생고기 김치찌개(1인분):10,000원|고소한 막창(200g):20,000원|신선한 광어회:25,000원|시원한 물회:13,000원|새콤달콤한 회무침:13,000원",37.83858198,127.5050431,식당
asdGHr9aBdZR,파네링 가평역 광장점,0,경기도 가평군 가평읍 달전리 603-2,,,"가성비좋은, 반려동물동반",,"아메리카노:3,000원|카페라떼:3,800원|바닐라라떼:4,200원|카페모카:4,200원|카라멜마키아또:4,200원",37.81424439,127.5110437,카페
C3ryq0LmYZVf,귀곡산장,8,경기도 가평군 가평읍 산유리 742-1,031-582-0492,데이트,"시골집, 점심식사, 야외테라스, 반려동물동반, 주차",매일:오전 10시 30분 - 오후 7시,"닭볶음:50,000원|산채비빔밥:10,000원|감자전:10,000원|차잎수제비:10,000원|표고밥(2인분이상):13,000원|볶음밥(닭볶음):2,000원|팥빙수:10,000원|미숫가루:5,000원|냉커피:5,000원|냉유자차:5,000원|냉모과차:5,000원|냉매실차:5,000원|아이스티:5,000원|냉칡차:5,000원|아이스아메리카노:6,000원|에이드(매실,오미자,귤):7,000원",37.76116694,127.4932739,식당
lugmvH7iHxkl,동기간,8,경기도 가평군 가평읍 개곡리 487,031-581-5570,수요미식회,"서민적인, 점심식사, 저녁식사, 개별룸, 반려동물동반, 무료주차",월-금:오전 11시 - 오후 8시|토/일:오전 10시 30분 - 오후 9시|쉬는시간 매주 토/일:오후 4시 20분 - 오후 5시,"토종닭백숙+죽:70,000원|토종닭볶음탕:70,000원|도토리묵:16,000원|감자전:13,000원|토종오리백숙+죽:75,000원|오리로스구이(반마리)+된장찌개:45,000원|오리로스구이(한마리)+된장찌개:70,000원|칼집삼겹살+된장찌개(소):43,000원|칼집삼겹살+된장찌개(대):75,000원",37.85541263,127.5491558,식당
KuPjo3Hn6XKa,코미호미,8,경기도 가평군 가평읍 복장리 70-1,,데이트,"경관/야경이좋은, 점심식사, 저녁식사, 정원, 반려동물동반, 무료주차","월,금:오전 10시 - 오후 9시|화-목:오전 10시 - 오후 7시 30분|토/일:오전 9시 - 오후 9시","아메리카노:6,000원|카페라떼:7,000원|바닐라빈라떼:7,500원|리얼초코라떼:7,000원|오렌지시나몬티:7,000원|베리스윗티:7,000원|인절미라떼:7,000원|레몬에이드:7,500원|자몽에이드:7,500원|오미자에이드:7,500원|애플티에이드:7,500원|바닐라밀크쉐이크:7,500원|초코쉐이크:7,500원|딸기쉐이크:7,500원|코미호미샘플러:9,000원|아포카토:8,500원|레몬차:7,000원|오미자차:7,000원|카페모카:7,000원|소이라떼:7,000원",37.74224939,127.5106692,카페
b9xRUhFEvEYp,니드썸레스트,8,경기도 가평군 가평읍 상색리 171-16,031-581-1859,차모임,"예쁜, 야외테라스, 정원, 반려동물동반, 무료주차",매일:오전 10시 - 오후 9시,"아메리카노:5,500원|니드썸라떼:7,500원|카푸치노:6,500원|크림라떼:6,500원|카페라떼:6,500원|바닐라라떼:7,000원",37.8033645,127.4879296,카페
mNIEYH4qZ6lV,남이가든,6,경기도 가평군 가평읍 달전리 148-4,031-582-3706,낮술,"강이보이는, 점심식사, 셀프바, 반려동물동반, 주차",월-금:오전 11시 - 오후 8시 30분|토/일:오전 10시 - 오후 9시,"간장숯불닭갈비:14,000원|양념숯불닭갈비:14,000원|막국수:8,000원|숯불 볶음밥:8,000원",37.80323007,127.5254079,식당
MkeH7bUoZKy1,남이섬웰빙닭갈비,0,경기도 가평군 가평읍 달전리 112-1,031-581-7959,데이트,"시끌벅적한, 저녁식사, 반려동물동반, 반려동물동반, 발렛파킹",매일:오전 10시 - 오후 10시,"춘천닭갈비:14,000원|간장닭갈비:14,000원|쟁반막국수:25,000원|춘천막국수:9,000원|날치알주먹밥:4,000원|볶음밥:4,000원|set A (2인기준):36,000원|set B (3인기준):52,000원|set C (4인기준):65,000원",37.80582202,127.5254072,식당
